dteday,hr,casual,registered,temp_c,feels_like_c,hum,windspeed,weathersit,season,holiday,workingday
7/22/2015,23.0,30,132,25.2,25.2,0.4893,11.7,1,3,0,1
7/23/2015,0.0,31,66,24.1,24.1,0.5347,11.6,1,3,0,1
7/23/2015,1.0,9,27,24.0,24.0,0.5422,6.3,1,3,0,1
7/23/2015,2.0,4,14,24.0,24.0,0.5590999999999999,0.5,1,3,0,1
7/23/2015,3.0,1,6,22.6,22.6,0.594,6.4,1,3,0,1
7/23/2015,4.0,0,14,23.0,23.0,0.5956,0.3,1,3,0,1
7/23/2015,5.0,3,79,21.7,21.7,0.6657,9.4,1,3,0,1
7/23/2015,6.0,9,316,21.5,21.5,0.6486,9.3,1,3,0,1
7/23/2015,7.0,47,916,21.5,21.5,0.6457999999999999,7.8,1,3,0,1
7/23/2015,8.0,62,1158,23.8,23.8,0.5458,11.4,1,3,0,1
7/23/2015,9.0,72,482,24.6,24.6,0.512,9.4,1,3,0,1
7/23/2015,10.0,155,217,25.9,25.9,0.4269,10.0,1,3,0,1
7/23/2015,11.0,149,261,26.9,26.9,0.4167,9.3,1,3,0,1
7/23/2015,12.0,148,425,27.6,27.4,0.4004,17.3,1,3,0,1
7/23/2015,13.0,193,375,29.1,28.5,0.3768,9.5,1,3,0,1
7/23/2015,14.0,191,298,29.8,29.1,0.3636,21.5,1,3,0,1
7/23/2015,15.0,186,351,30.3,29.6,0.36340000000000006,16.5,1,3,0,1
7/23/2015,16.0,192,649,30.4,29.7,0.3594,19.1,1,3,0,1
7/23/2015,17.0,257,1307,30.3,29.6,0.3599,17.8,1,3,0,1
7/23/2015,18.0,239,1180,29.7,29.1,0.3743,12.3,1,3,0,1
7/23/2015,19.0,194,811,29.1,28.6,0.38670000000000004,12.7,1,3,0,1
7/23/2015,20.0,189,625,28.0,27.5,0.3736,10.4,1,3,0,1
7/23/2015,21.0,136,384,26.9,27.0,0.445,11.4,1,3,0,1
7/23/2015,22.0,83,291,25.7,25.7,0.4892,7.9,1,3,0,1
7/23/2015,23.0,25,165,25.0,25.0,0.5422,0.2,1,3,0,1
7/24/2015,0.0,18,77,23.9,23.9,0.601,0.0,1,3,0,1
7/24/2015,1.0,27,41,22.8,22.8,0.6797,6.6,1,3,0,1
7/24/2015,2.0,11,18,22.8,22.8,0.6413,0.0,1,3,0,1
7/24/2015,3.0,2,6,22.7,22.7,0.6429,0.0,1,3,0,1
7/24/2015,4.0,0,11,21.2,21.2,0.7637,4.5,1,3,0,1
7/24/2015,5.0,8,84,20.4,20.4,0.7390000000000001,8.1,1,3,0,1
7/24/2015,6.0,20,272,20.0,20.0,0.7576,11.1,1,3,0,1
7/24/2015,7.0,39,758,21.0,21.0,0.7326,6.6,1,3,0,1
7/24/2015,8.0,59,1142,23.9,23.9,0.5761999999999999,9.2,1,3,0,1
7/24/2015,9.0,119,525,25.8,25.8,0.512,13.0,1,3,0,1
7/24/2015,10.0,185,287,27.5,27.6,0.44689999999999996,18.4,1,3,0,1
7/24/2015,11.0,202,331,29.0,28.1,0.3421,11.8,1,3,0,1
7/24/2015,12.0,215,401,29.6,28.4,0.30079999999999996,20.9,1,3,0,1
7/24/2015,13.0,221,413,30.3,28.9,0.28300000000000003,14.3,1,3,0,1
7/24/2015,14.0,210,386,30.7,29.4,0.28800000000000003,17.7,1,3,0,1
7/24/2015,15.0,239,469,31.3,30.0,0.2966,17.0,1,3,0,1
7/24/2015,16.0,279,738,31.4,30.4,0.3194,14.5,1,3,0,1
7/24/2015,17.0,282,1247,30.5,29.6,0.33880000000000005,14.8,1,3,0,1
7/24/2015,18.0,280,971,29.9,29.3,0.3743,14.9,1,3,0,1
7/24/2015,19.0,254,593,30.3,29.6,0.3666,6.4,1,3,0,1
7/24/2015,20.0,258,464,28.6,28.3,0.4146,5.3,1,3,0,1
7/24/2015,21.0,138,327,25.9,25.9,0.5367000000000001,10.7,1,3,0,1
7/24/2015,22.0,126,289,25.3,25.3,0.5195000000000001,12.9,1,3,0,1
7/24/2015,23.0,88,209,24.7,24.7,0.5325,8.4,1,3,0,1
7/25/2015,0.0,49,122,24.1,24.1,0.5744,5.3,1,3,0,0
7/25/2015,1.0,20,89,23.1,23.1,0.6058,0.5,1,3,0,0
7/25/2015,2.0,27,57,23.0,23.0,0.5926,6.6,1,3,0,0
7/25/2015,3.0,12,31,23.2,23.2,0.6396000000000001,0.3,1,3,0,0
7/25/2015,4.0,8,14,22.7,22.7,0.6197,0.2,1,3,0,0
7/25/2015,5.0,9,13,22.7,22.7,0.6607,0.0,1,3,0,0
7/25/2015,6.0,19,40,21.9,21.9,0.6940999999999999,0.5,1,3,0,0
7/25/2015,7.0,50,119,22.5,22.5,0.7118000000000001,0.5,1,3,0,0
7/25/2015,8.0,89,270,24.3,24.3,0.7121999999999999,4.9,1,3,0,0
7/25/2015,9.0,209,377,25.6,25.6,0.7,7.1,1,3,0,0
7/25/2015,10.0,318,418,27.7,29.0,0.5893,9.0,1,3,0,0
7/25/2015,11.0,384,552,28.8,29.2,0.4818,11.7,1,3,0,0
7/25/2015,12.0,477,525,30.4,30.8,0.4447,18.8,1,3,0,0
7/25/2015,13.0,507,540,30.8,31.3,0.4376,13.4,1,3,0,0
7/25/2015,14.0,484,543,30.9,31.3,0.43729999999999997,15.6,1,3,0,0
7/25/2015,15.0,525,520,31.0,31.9,0.46509999999999996,20.5,1,3,0,0
7/25/2015,16.0,512,447,31.8,33.3,0.4714,16.3,1,3,0,0
7/25/2015,17.0,481,490,30.4,31.7,0.4963,19.1,1,3,0,0
7/25/2015,18.0,415,474,30.3,31.5,0.5025999999999999,21.0,1,3,0,0
7/25/2015,19.0,344,422,30.5,32.1,0.5102,17.5,1,3,0,0
7/25/2015,20.0,286,347,28.8,30.0,0.5527000000000001,15.3,1,3,0,0
7/25/2015,21.0,256,255,27.8,28.9,0.5821999999999999,12.2,1,3,0,0
7/25/2015,22.0,190,247,27.2,28.2,0.5835,16.8,1,3,0,0
7/25/2015,23.0,136,183,26.5,26.5,0.6051,15.5,1,3,0,0
7/26/2015,0.0,76,157,25.4,25.4,0.6286999999999999,17.0,1,3,0,0
7/26/2015,1.0,26,104,24.5,24.5,0.634,12.3,1,3,0,0
7/26/2015,2.0,22,66,24.4,24.4,0.5865,15.0,1,3,0,0
7/26/2015,3.0,14,34,24.4,24.4,0.5856,12.2,1,3,0,0
7/26/2015,4.0,0,8,23.7,23.7,0.6313,11.9,1,3,0,0
7/26/2015,5.0,5,12,23.3,23.3,0.664,11.9,1,3,0,0
7/26/2015,6.0,11,24,23.2,23.2,0.6890999999999999,13.1,1,3,0,0
7/26/2015,7.0,42,62,23.2,23.2,0.6887000000000001,11.6,1,3,0,0
7/26/2015,8.0,62,153,24.6,24.6,0.6805,17.0,1,3,0,0
7/26/2015,9.0,223,350,25.9,25.9,0.6491,13.0,1,3,0,0
7/26/2015,10.0,300,415,27.1,28.4,0.6228,16.3,1,3,0,0
7/26/2015,11.0,302,487,29.2,30.8,0.5693,20.2,1,3,0,0
7/26/2015,12.0,441,462,29.9,31.7,0.5466,18.1,1,3,0,0
7/26/2015,13.0,372,493,31.0,33.3,0.5322,21.7,1,3,0,0
7/26/2015,14.0,432,500,32.0,34.5,0.5058,21.8,1,3,0,0
7/26/2015,15.0,423,517,32.1,34.9,0.5191,21.4,1,3,0,0
7/26/2015,16.0,408,528,32.0,35.3,0.5354,22.6,1,3,0,0
7/26/2015,17.0,368,518,31.9,34.9,0.527,25.9,1,3,0,0
7/26/2015,18.0,328,478,31.4,34.2,0.5428999999999999,20.3,1,3,0,0
7/26/2015,19.0,290,447,30.8,33.2,0.5473,19.9,1,3,0,0
7/26/2015,20.0,229,334,29.6,31.8,0.5870000000000001,19.7,1,3,0,0
7/26/2015,21.0,143,217,28.8,30.5,0.5888,19.1,1,3,0,0
7/26/2015,22.0,86,185,28.3,29.9,0.6046,15.5,1,3,0,0
7/26/2015,23.0,79,81,27.8,29.0,0.5871999999999999,18.9,1,3,0,0
7/27/2015,0.0,40,29,27.3,28.5,0.5963,18.6,1,3,0,1
7/27/2015,1.0,26,12,26.3,26.3,0.6355,14.2,1,3,0,1
7/27/2015,2.0,7,11,26.2,26.2,0.6843,13.5,2,3,0,1
7/27/2015,3.0,1,4,25.7,25.7,0.7051000000000001,9.0,2,3,0,1
7/27/2015,4.0,2,4,26.1,26.1,0.6926000000000001,7.0,2,3,0,1
7/27/2015,5.0,0,37,26.0,26.0,0.6556000000000001,9.5,2,3,0,1
7/27/2015,6.0,11,239,24.0,24.0,0.838,13.8,3,3,0,1
7/27/2015,7.0,28,693,23.9,23.9,0.8382,10.5,3,3,0,1
7/27/2015,8.0,71,955,24.0,24.0,0.8365,5.1,1,3,0,1
7/27/2015,9.0,80,434,25.3,25.3,0.8049,7.7,1,3,0,1
7/27/2015,10.0,182,203,26.5,26.5,0.7719,11.2,1,3,0,1
7/27/2015,11.0,177,225,27.1,29.4,0.7417,10.5,1,3,0,1
7/27/2015,12.0,216,311,28.6,31.4,0.6643000000000001,12.5,1,3,0,1
7/27/2015,13.0,223,299,29.7,33.1,0.6394,10.2,1,3,0,1
7/27/2015,14.0,201,262,30.9,34.2,0.5851,5.6,1,3,0,1
7/27/2015,15.0,47,101,31.6,36.1,0.5949,11.3,1,3,0,1
7/27/2015,16.0,129,425,26.7,29.4,0.8364,28.6,3,3,0,1
7/27/2015,17.0,228,1174,26.9,28.7,0.6956,7.2,3,3,0,1
7/27/2015,18.0,193,1129,28.6,30.8,0.6309,0.2,1,3,0,1
7/27/2015,19.0,212,713,29.0,31.4,0.6177,5.1,1,3,0,1
7/27/2015,20.0,155,555,28.5,30.8,0.6448999999999999,4.9,1,3,0,1
7/27/2015,21.0,135,359,27.4,30.2,0.7670999999999999,4.9,1,3,0,1
7/27/2015,22.0,78,160,26.7,29.4,0.8388,0.7,1,3,0,1
7/27/2015,23.0,40,103,27.2,30.3,0.8129000000000001,1.1,1,3,0,1
7/28/2015,0.0,24,44,26.6,26.6,0.838,9.7,1,3,0,1
7/28/2015,1.0,15,20,25.2,25.2,0.8336,7.1,1,3,0,1
7/28/2015,2.0,0,17,24.6,24.6,0.8601000000000001,8.1,1,3,0,1
7/28/2015,3.0,2,0,24.5,24.5,0.8643000000000001,0.5,1,3,0,1
7/28/2015,4.0,1,10,24.4,24.4,0.8631,4.8,1,3,0,1
7/28/2015,5.0,4,81,24.3,24.3,0.8642,0.0,1,3,0,1
7/28/2015,6.0,15,361,24.3,24.3,0.8653,0.0,1,3,0,1
7/28/2015,7.0,26,908,24.9,24.9,0.8356999999999999,0.0,1,3,0,1
7/28/2015,8.0,66,1185,25.7,25.7,0.8087000000000001,0.0,1,3,0,1
7/28/2015,9.0,130,486,27.4,30.2,0.7569,0.8,1,3,0,1
7/28/2015,10.0,202,190,29.0,32.5,0.693,6.6,1,3,0,1
7/28/2015,11.0,244,263,30.3,34.4,0.6446999999999999,8.9,1,3,0,1
7/28/2015,12.0,204,329,31.4,35.8,0.6074,5.9,1,3,0,1
7/28/2015,13.0,204,319,32.8,37.7,0.5579999999999999,0.9,1,3,0,1
7/28/2015,14.0,221,243,33.0,37.3,0.5323,1.9,1,3,0,1
7/28/2015,15.0,213,334,33.1,38.0,0.5488000000000001,8.8,1,3,0,1
7/28/2015,16.0,195,612,33.4,38.8,0.5526,11.2,1,3,0,1
7/28/2015,17.0,203,1249,31.9,36.5,0.591,17.1,1,3,0,1
7/28/2015,18.0,170,1140,32.0,37.1,0.6056,16.9,1,3,0,1
7/28/2015,19.0,94,452,28.0,31.5,0.7552,24.4,1,3,0,1
7/28/2015,20.0,119,501,26.9,29.2,0.7574,12.2,1,3,0,1
7/28/2015,21.0,85,342,27.0,29.6,0.7773,10.6,1,3,0,1
7/28/2015,22.0,46,227,26.7,29.2,0.8127,8.9,1,3,0,1
7/28/2015,23.0,45,135,26.5,26.5,0.8165,4.8,1,3,0,1
7/29/2015,0.0,17,43,26.5,26.5,0.8192,0.3,1,3,0,1
7/29/2015,1.0,16,14,25.5,25.5,0.8640000000000001,4.8,1,3,0,1
7/29/2015,2.0,14,10,25.5,25.5,0.8690000000000001,6.4,1,3,0,1
7/29/2015,3.0,7,7,25.5,25.5,0.8683,0.0,1,3,0,1
7/29/2015,4.0,1,9,25.5,25.5,0.8671,6.9,1,3,0,1
7/29/2015,5.0,4,109,25.1,25.1,0.8903,6.9,1,3,0,1
7/29/2015,6.0,16,341,25.0,25.0,0.8695,0.7,1,3,0,1
7/29/2015,7.0,27,861,25.5,25.5,0.8697,1.1,1,3,0,1
7/29/2015,8.0,66,1191,26.8,29.6,0.8395999999999999,4.9,1,3,0,1
7/29/2015,9.0,74,471,27.6,31.0,0.8022,9.0,1,3,0,1
7/29/2015,10.0,141,216,28.6,32.9,0.7603,13.4,1,3,0,1
7/29/2015,11.0,160,271,29.8,35.0,0.7214,12.2,1,3,0,1
7/29/2015,12.0,158,307,30.5,35.6,0.6709,13.8,1,3,0,1
7/29/2015,13.0,206,306,31.1,36.9,0.6665000000000001,19.9,1,3,0,1
7/29/2015,14.0,202,258,32.1,37.7,0.6157,20.6,1,3,0,1
7/29/2015,15.0,184,276,32.1,37.2,0.599,16.6,1,3,0,1
7/29/2015,16.0,163,585,32.9,38.8,0.5846,20.1,1,3,0,1
7/29/2015,17.0,207,1186,32.0,36.5,0.5842,22.9,1,3,0,1
7/29/2015,18.0,218,1101,31.5,36.8,0.6317,24.5,1,3,0,1
7/29/2015,19.0,184,778,31.4,35.3,0.5867,20.4,1,3,0,1
7/29/2015,20.0,137,607,30.3,33.5,0.6038,18.9,1,3,0,1
7/29/2015,21.0,109,391,29.4,32.4,0.6352,15.2,1,3,0,1
7/29/2015,22.0,83,261,28.4,31.4,0.6897,13.2,1,3,0,1
7/29/2015,23.0,34,143,27.7,30.9,0.7643000000000001,15.3,1,3,0,1
7/30/2015,0.0,39,62,27.3,30.2,0.7859999999999999,10.8,1,3,0,1
7/30/2015,1.0,14,29,27.8,31.1,0.7670999999999999,15.2,1,3,0,1
7/30/2015,2.0,4,4,27.4,30.4,0.7856000000000001,10.8,1,3,0,1
7/30/2015,3.0,4,8,27.3,30.5,0.8093,14.0,1,3,0,1
7/30/2015,4.0,0,7,26.8,29.5,0.8334999999999999,12.7,1,3,0,1
7/30/2015,5.0,4,91,26.3,26.3,0.8325,19.1,1,3,0,1
7/30/2015,6.0,18,320,26.3,26.3,0.8116,20.4,1,3,0,1
7/30/2015,7.0,34,789,26.3,26.3,0.8081,15.6,1,3,0,1
7/30/2015,8.0,51,1105,26.9,29.4,0.7818999999999999,13.0,1,3,0,1
7/30/2015,9.0,86,464,27.6,30.8,0.7693000000000001,14.7,1,3,0,1
7/30/2015,10.0,101,210,28.8,33.0,0.7412000000000001,15.8,1,3,0,1
7/30/2015,11.0,140,238,30.9,36.6,0.6759999999999999,16.6,1,3,0,1
7/30/2015,12.0,143,315,31.6,37.6,0.6522,11.5,1,3,0,1
7/30/2015,13.0,152,304,32.2,39.2,0.6539,20.6,1,3,0,1
7/30/2015,14.0,31,49,31.7,37.9,0.6493000000000001,16.2,1,3,0,1
7/30/2015,15.0,105,252,25.9,25.9,0.8571,10.7,3,3,0,1
7/30/2015,16.0,156,585,26.8,29.6,0.8348,11.0,3,3,0,1
7/30/2015,17.0,171,1097,28.0,32.1,0.799,10.5,1,3,0,1
7/30/2015,18.0,145,1037,28.6,33.1,0.7737999999999999,13.5,3,3,0,1
7/30/2015,19.0,138,774,28.4,32.2,0.7409,13.4,1,3,0,1
7/30/2015,20.0,121,513,28.0,31.5,0.7661,10.1,1,3,0,1
7/30/2015,21.0,61,359,27.9,31.3,0.7685,10.2,1,3,0,1
7/30/2015,22.0,56,249,27.3,30.2,0.7906,0.3,1,3,0,1
7/30/2015,23.0,29,144,27.1,29.9,0.794,4.9,1,3,0,1
7/31/2015,0.0,17,64,26.5,26.5,0.7985,8.2,1,3,0,1
7/31/2015,1.0,11,38,26.1,26.1,0.75,0.8,1,3,0,1
7/31/2015,2.0,2,20,26.3,26.3,0.5821000000000001,17.8,1,3,0,1
7/31/2015,3.0,2,5,25.0,25.0,0.6162,13.1,1,3,0,1
7/31/2015,4.0,3,13,23.8,23.8,0.6557,11.6,3,3,0,1
7/31/2015,5.0,4,81,23.7,23.7,0.6544,11.7,1,3,0,1
7/31/2015,6.0,23,284,22.8,22.8,0.6901,10.5,1,3,0,1
7/31/2015,7.0,26,728,23.6,23.6,0.6568,11.9,1,3,0,1
7/31/2015,8.0,71,1061,26.1,26.1,0.545,11.0,1,3,0,1
7/31/2015,9.0,80,506,27.5,28.1,0.5205,14.2,1,3,0,1
7/31/2015,10.0,140,229,29.1,29.3,0.461,15.6,1,3,0,1
7/31/2015,11.0,163,326,30.4,30.8,0.444,14.3,3,3,0,1
7/31/2015,12.0,172,421,30.9,30.9,0.4032,10.4,1,3,0,1
7/31/2015,13.0,193,409,31.9,31.5,0.3589,13.5,1,3,0,1
7/31/2015,14.0,180,354,32.5,32.3,0.3576,8.2,1,3,0,1
7/31/2015,15.0,213,445,32.0,31.6,0.3583,9.8,1,3,0,1
7/31/2015,16.0,203,726,32.6,31.9,0.3293,22.2,1,3,0,1
7/31/2015,17.0,217,1072,32.1,31.4,0.3357,16.6,1,3,0,1
7/31/2015,18.0,224,902,32.5,32.3,0.35840000000000005,10.1,1,3,0,1
7/31/2015,19.0,246,619,31.9,31.8,0.3764,12.8,1,3,0,1
7/31/2015,20.0,187,509,30.2,29.8,0.3931,9.7,1,3,0,1
7/31/2015,21.0,137,336,28.8,28.9,0.4484,8.7,1,3,0,1
7/31/2015,22.0,139,250,27.3,27.9,0.5201,7.1,1,3,0,1
7/31/2015,23.0,98,247,26.3,26.3,0.5796,8.7,1,3,0,1
8/1/2015,0.0,29,151,25.9,25.9,0.5943999999999999,7.2,1,3,0,0
8/1/2015,1.0,22,101,25.4,25.4,0.6358,10.2,1,3,0,0
8/1/2015,2.0,14,73,24.3,24.3,0.6765000000000001,10.2,1,3,0,0
8/1/2015,3.0,12,18,23.6,23.6,0.7048000000000001,8.2,1,3,0,0
8/1/2015,4.0,2,7,23.2,23.2,0.7368000000000001,7.1,1,3,0,0
8/1/2015,5.0,6,11,23.1,23.1,0.7203,8.2,1,3,0,0
8/1/2015,6.0,21,54,22.5,22.5,0.7454000000000001,8.4,1,3,0,0
8/1/2015,7.0,25,107,23.0,23.0,0.7254999999999999,6.9,1,3,0,0
8/1/2015,8.0,71,218,25.2,25.2,0.6507,8.9,1,3,0,0
8/1/2015,9.0,143,413,27.6,28.6,0.5777,7.2,1,3,0,0
8/1/2015,10.0,270,485,29.0,29.7,0.49810000000000004,8.7,1,3,0,0
8/1/2015,11.0,283,477,31.2,32.0,0.446,11.5,1,3,0,0
8/1/2015,12.0,413,532,30.5,30.7,0.43810000000000004,12.8,1,3,0,0
8/1/2015,13.0,461,561,32.2,32.7,0.4078,11.2,1,3,0,0
8/1/2015,14.0,467,495,31.6,32.6,0.44770000000000004,12.6,1,3,0,0
8/1/2015,15.0,440,529,31.1,31.9,0.4508,15.1,1,3,0,0
8/1/2015,16.0,448,439,33.0,33.9,0.40049999999999997,14.5,1,3,0,0
8/1/2015,17.0,433,473,31.9,32.5,0.4163,15.0,1,3,0,0
8/1/2015,18.0,332,485,32.0,32.5,0.41090000000000004,15.5,1,3,0,0
8/1/2015,19.0,332,397,31.7,32.4,0.4282,14.0,1,3,0,0
8/1/2015,20.0,240,319,30.0,30.6,0.46630000000000005,11.7,1,3,0,0
8/1/2015,21.0,201,336,29.0,29.3,0.4675,9.6,1,3,0,0
8/1/2015,22.0,167,222,28.2,28.4,0.47159999999999996,4.5,1,3,0,0
8/1/2015,23.0,108,200,26.7,27.2,0.5096,9.6,1,3,0,0
8/2/2015,0.0,79,168,26.1,26.1,0.5165,10.5,1,3,0,0
8/2/2015,1.0,43,124,25.6,25.6,0.5343,6.3,1,3,0,0
8/2/2015,2.0,18,91,24.1,24.1,0.5987,6.3,1,3,0,0
8/2/2015,3.0,24,40,24.8,24.8,0.586,8.9,1,3,0,0
8/2/2015,4.0,13,11,24.5,24.5,0.5568,8.5,1,3,0,0
8/2/2015,5.0,7,13,22.8,22.8,0.6156,6.8,1,3,0,0
8/2/2015,6.0,10,20,22.5,22.5,0.6534,7.8,1,3,0,0
8/2/2015,7.0,33,76,22.4,22.4,0.6587000000000001,7.9,1,3,0,0
8/2/2015,8.0,88,157,24.9,24.9,0.5828,0.7,1,3,0,0
8/2/2015,9.0,174,301,25.9,25.9,0.5354,9.0,1,3,0,0
8/2/2015,10.0,284,445,27.0,27.5,0.5135000000000001,9.2,1,3,0,0
8/2/2015,11.0,385,456,29.2,29.7,0.47659999999999997,7.4,1,3,0,0
8/2/2015,12.0,398,573,29.4,29.6,0.45640000000000003,5.2,1,3,0,0
8/2/2015,13.0,381,547,31.4,30.8,0.3552,1.3,1,3,0,0
8/2/2015,14.0,436,493,31.4,30.8,0.3497,5.9,1,3,0,0
8/2/2015,15.0,349,522,30.6,30.0,0.3674,7.7,1,3,0,0
8/2/2015,16.0,436,574,31.9,31.0,0.32409999999999994,18.8,1,3,0,0
8/2/2015,17.0,321,479,30.7,30.1,0.3711,20.5,1,3,0,0
8/2/2015,18.0,314,529,30.3,30.2,0.41409999999999997,19.6,1,3,0,0
8/2/2015,19.0,236,443,29.9,29.6,0.40659999999999996,22.5,1,3,0,0
8/2/2015,20.0,189,343,29.0,28.8,0.4156,13.7,1,3,0,0
8/2/2015,21.0,139,239,27.8,28.0,0.46799999999999997,13.4,1,3,0,0
8/2/2015,22.0,121,159,25.7,25.7,0.5616,10.2,1,3,0,0
8/2/2015,23.0,72,94,24.7,24.7,0.6127,11.7,1,3,0,0
8/3/2015,0.0,33,29,24.1,24.1,0.6766,7.4,1,3,0,1
8/3/2015,1.0,12,12,23.5,23.5,0.7378,10.1,1,3,0,1
8/3/2015,2.0,5,6,22.7,22.7,0.7766,5.3,1,3,0,1
8/3/2015,3.0,0,3,22.6,22.6,0.7977,8.9,1,3,0,1
8/3/2015,4.0,3,8,22.1,22.1,0.7609,7.2,1,3,0,1
8/3/2015,5.0,1,82,22.5,22.5,0.7156999999999999,7.2,1,3,0,1
8/3/2015,6.0,8,310,21.5,21.5,0.7604000000000001,10.7,1,3,0,1
8/3/2015,7.0,17,785,22.1,22.1,0.7998000000000001,12.2,1,3,0,1
8/3/2015,8.0,56,994,24.0,24.0,0.6645,11.0,1,3,0,1
8/3/2015,9.0,125,484,26.4,26.4,0.5693,12.2,1,3,0,1
8/3/2015,10.0,172,233,28.2,29.1,0.5456,15.0,1,3,0,1
8/3/2015,11.0,235,265,29.3,30.4,0.5241,15.3,1,3,0,1
8/3/2015,12.0,181,309,30.9,32.4,0.49479999999999996,20.7,1,3,0,1
8/3/2015,13.0,169,308,31.1,33.0,0.5052,24.0,1,3,0,1
8/3/2015,14.0,225,293,32.1,33.3,0.44299999999999995,20.1,1,3,0,1
8/3/2015,15.0,235,336,33.1,33.1,0.358,20.0,1,3,0,1
8/3/2015,16.0,173,576,33.1,33.7,0.389,18.4,1,3,0,1
8/3/2015,17.0,202,1202,32.7,34.3,0.4473,21.2,1,3,0,1
8/3/2015,18.0,220,1121,33.1,34.8,0.43939999999999996,19.9,1,3,0,1
8/3/2015,19.0,216,784,31.9,33.6,0.4705,19.3,1,3,0,1
8/3/2015,20.0,192,489,31.3,32.7,0.4803,17.0,1,3,0,1
8/3/2015,21.0,114,411,29.4,31.6,0.5898,12.3,1,3,0,1
8/3/2015,22.0,70,223,28.8,31.0,0.6277,15.6,1,3,0,1
8/3/2015,23.0,50,108,28.1,30.0,0.637,15.6,1,3,0,1
8/4/2015,0.0,25,42,27.2,28.8,0.6467,12.0,1,3,0,1
8/4/2015,1.0,8,18,26.6,26.6,0.6938,9.2,1,3,0,1
8/4/2015,2.0,3,9,26.7,28.1,0.6653,12.5,1,3,0,1
8/4/2015,3.0,1,1,25.8,25.8,0.6783,7.9,1,3,0,1
8/4/2015,4.0,3,11,25.8,25.8,0.6795,6.2,1,3,0,1
8/4/2015,5.0,5,97,26.1,26.1,0.6912999999999999,6.9,2,3,0,1
8/4/2015,6.0,16,347,24.7,24.7,0.5760000000000001,8.7,1,3,0,1
8/4/2015,7.0,49,852,25.4,25.4,0.5710999999999999,5.3,1,3,0,1
8/4/2015,8.0,58,1146,26.0,26.0,0.5738,6.9,1,3,0,1
8/4/2015,9.0,94,454,27.7,28.5,0.5550999999999999,12.4,1,3,0,1
8/4/2015,10.0,159,190,29.3,31.0,0.5719,7.5,1,3,0,1
8/4/2015,11.0,142,240,31.3,32.8,0.47850000000000004,11.3,1,3,0,1
8/4/2015,12.0,134,313,31.6,34.1,0.5193,9.7,1,3,0,1
8/4/2015,13.0,153,323,33.6,35.2,0.41850000000000004,16.0,1,3,0,1
8/4/2015,14.0,155,278,33.6,34.4,0.3826,13.1,1,3,0,1
8/4/2015,15.0,154,321,34.7,35.5,0.3552,20.9,1,3,0,1
8/4/2015,16.0,162,585,35.1,36.1,0.3503,21.8,1,3,0,1
8/4/2015,17.0,208,1203,34.1,36.4,0.4264,21.2,1,3,0,1
8/4/2015,18.0,186,1097,33.6,34.6,0.39549999999999996,15.6,1,3,0,1
8/4/2015,19.0,161,728,31.2,32.8,0.49439999999999995,18.5,1,3,0,1
8/4/2015,20.0,129,481,28.8,30.6,0.5893,10.8,1,3,0,1
8/4/2015,21.0,101,304,27.4,29.2,0.667,9.3,1,3,0,1
8/4/2015,22.0,69,233,27.4,29.4,0.6843,5.9,3,3,0,1
8/4/2015,23.0,37,141,26.1,26.1,0.7426999999999999,4.8,3,3,0,1
8/5/2015,0.0,13,40,25.2,25.2,0.8046,11.1,1,3,0,1
8/5/2015,1.0,5,10,25.1,25.1,0.7862,9.7,1,3,0,1
8/5/2015,2.0,1,8,25.0,25.0,0.7898000000000001,10.5,1,3,0,1
8/5/2015,3.0,2,3,24.5,24.5,0.813,8.7,1,3,0,1
8/5/2015,4.0,1,8,24.4,24.4,0.7940999999999999,6.4,1,3,0,1
8/5/2015,5.0,3,104,23.8,23.8,0.8243,4.8,1,3,0,1
8/5/2015,6.0,13,316,24.4,24.4,0.7953,0.5,1,3,0,1
8/5/2015,7.0,45,859,23.8,23.8,0.8217,0.3,1,3,0,1
8/5/2015,8.0,60,1151,24.1,24.1,0.7901,0.8,1,3,0,1
8/5/2015,9.0,89,535,27.5,29.4,0.6648999999999999,1.0,1,3,0,1
8/5/2015,10.0,116,247,28.5,30.3,0.6057,1.6,1,3,0,1
8/5/2015,11.0,122,290,30.4,31.1,0.46659999999999996,12.1,1,3,0,1
8/5/2015,12.0,179,345,31.4,31.6,0.40880000000000005,10.5,1,3,0,1
8/5/2015,13.0,189,336,32.0,32.0,0.3848,16.7,1,3,0,1
8/5/2015,14.0,193,252,32.6,32.4,0.35950000000000004,12.2,1,3,0,1
8/5/2015,15.0,195,339,32.0,31.4,0.34630000000000005,16.7,1,3,0,1
8/5/2015,16.0,214,636,33.1,32.7,0.33490000000000003,21.2,1,3,0,1
8/5/2015,17.0,205,1251,33.5,32.9,0.3172,19.2,1,3,0,1
8/5/2015,18.0,182,1189,33.2,32.6,0.3226,16.1,1,3,0,1
8/5/2015,19.0,201,771,31.7,31.3,0.36579999999999996,15.5,1,3,0,1
8/5/2015,20.0,138,578,30.0,29.6,0.3847,9.0,1,3,0,1
8/5/2015,21.0,114,365,29.8,29.1,0.3663,10.1,1,3,0,1
8/5/2015,22.0,83,300,28.8,28.3,0.3932,11.1,1,3,0,1
8/5/2015,23.0,45,160,26.7,27.1,0.49369999999999997,12.3,1,3,0,1
8/6/2015,0.0,34,57,25.8,25.8,0.5406,9.9,1,3,0,1
